x	qy	smooth	tpara	cd	zL	xTr	xCpl	frame	tma
-0.353	0.0489	48.33	55	104	94	730000	1268000	260	10.11
-0.344	0.0489	48.22	55	104	94	730000	1268000	260	10.11
-0.335	0.047	48.09	55	104	94	730000	1268000	260	10.11
-0.325	0.0472	47.93	55	104	94	730000	1268000	260	10.11
-0.316	0.0478	47.74	55	104	94	730000	1268000	260	10.11
-0.307	0.0477	47.54	55	104	94	730000	1268000	260	10.11
-0.297	0.0468	47.34	55	104	94	730000	1268000	260	10.11
-0.288	0.0468	47.15	55	104	94	730000	1268000	260	10.11
-0.279	0.0465	46.98	55	104	94	730000	1268000	260	10.11
-0.27	0.0465	46.84	55	104	94	730000	1268000	260	10.11
-0.26	0.0458	46.75	55	104	94	730000	1268000	260	10.11
-0.251	0.0466	46.7	55	104	94	730000	1268000	260	10.11
-0.242	0.0465	46.72	55	104	94	730000	1268000	260	10.11
-0.232	0.0464	46.78	55	104	94	730000	1268000	260	10.11
-0.223	0.0481	46.9	55	104	94	730000	1268000	260	10.11
-0.214	0.0464	47.06	55	104	94	730000	1268000	260	10.11
-0.204	0.0464	47.28	55	104	94	730000	1268000	260	10.11
-0.195	0.0475	47.55	55	104	94	730000	1268000	260	10.11
-0.186	0.0472	47.87	55	104	94	730000	1268000	260	10.11
-0.177	0.0477	48.24	55	104	94	730000	1268000	260	10.11
-0.167	0.048	48.62	55	104	94	730000	1268000	260	10.11
-0.158	0.0481	49.02	55	104	94	730000	1268000	260	10.11
-0.149	0.0489	49.4	55	104	94	730000	1268000	260	10.11
-0.139	0.0494	49.75	55	104	94	730000	1268000	260	10.11
-0.13	0.0495	50.03	55	104	94	730000	1268000	260	10.11
-0.121	0.051	50.23	55	104	94	730000	1268000	260	10.11
-0.112	0.0493	50.33	55	104	94	730000	1268000	260	10.11
-0.102	0.0498	50.32	55	104	94	730000	1268000	260	10.11
-0.093	0.0505	50.18	55	104	94	730000	1268000	260	10.11
-0.084	0.0513	49.91	55	104	94	730000	1268000	260	10.11
-0.074	0.0519	49.51	55	104	94	730000	1268000	260	10.11
-0.065	0.05	48.98	55	104	94	730000	1268000	260	10.11
-0.056	0.0507	48.32	55	104	94	730000	1268000	260	10.11
-0.046	0.0511	47.54	55	104	94	730000	1268000	260	10.11
-0.037	0.0498	46.65	55	104	94	730000	1268000	260	10.11
-0.028	0.049	45.68	55	104	94	730000	1268000	260	10.11
-0.019	0.0464	44.62	55	104	94	730000	1268000	260	10.11
-0.009	0.0422	43.52	55	104	94	730000	1268000	260	10.11
0	0.0409	42.38	55	104	94	730000	1268000	260	10.11
0.009	0.0395	41.24	55	104	94	730000	1268000	260	10.11
0.019	0.0378	40.11	55	104	94	730000	1268000	260	10.11
0.028	0.0361	39.01	55	104	94	730000	1268000	260	10.11
0.037	0.0362	37.95	55	104	94	730000	1268000	260	10.11
0.046	0.0356	36.97	55	104	94	730000	1268000	260	10.11
0.056	0.035	36.06	55	104	94	730000	1268000	260	10.11
0.065	0.0344	35.24	55	104	94	730000	1268000	260	10.11
0.074	0.0329	34.52	55	104	94	730000	1268000	260	10.11
0.084	0.0339	33.9	55	104	94	730000	1268000	260	10.11
0.093	0.0327	33.37	55	104	94	730000	1268000	260	10.11
0.102	0.0317	32.95	55	104	94	730000	1268000	260	10.11
0.112	0.0331	32.62	55	104	94	730000	1268000	260	10.11
0.121	0.0321	32.37	55	104	94	730000	1268000	260	10.11
0.13	0.0332	32.19	55	104	94	730000	1268000	260	10.11
0.139	0.0339	32.07	55	104	94	730000	1268000	260	10.11
0.149	0.0341	32	55	104	94	730000	1268000	260	10.11
0.158	0.0334	31.96	55	104	94	730000	1268000	260	10.11
0.167	0.0325	31.95	55	104	94	730000	1268000	260	10.11
0.177	0.0319	31.96	55	104	94	730000	1268000	260	10.11
0.186	0.0322	31.99	55	104	94	730000	1268000	260	10.11
0.195	0.0318	32.04	55	104	94	730000	1268000	260	10.11
0.204	0.0316	32.11	55	104	94	730000	1268000	260	10.11
0.214	0.0319	32.2	55	104	94	730000	1268000	260	10.11
0.223	0.0318	32.31	55	104	94	730000	1268000	260	10.11
0.232	0.0309	32.44	55	104	94	730000	1268000	260	10.11
0.242	0.0313	32.59	55	104	94	730000	1268000	260	10.11
0.251	0.0325	32.77	55	104	94	730000	1268000	260	10.11
0.26	0.0318	32.97	55	104	94	730000	1268000	260	10.11
0.27	0.0336	33.2	55	104	94	730000	1268000	260	10.11
0.279	0.0347	33.47	55	104	94	730000	1268000	260	10.11
0.288	0.0345	33.77	55	104	94	730000	1268000	260	10.11
0.297	0.0344	34.11	55	104	94	730000	1268000	260	10.11
0.307	0.0349	34.48	55	104	94	730000	1268000	260	10.11
0.316	0.0352	34.87	55	104	94	730000	1268000	260	10.11
0.325	0.0357	35.29	55	104	94	730000	1268000	260	10.11
0.334	0.0357	35.71	55	104	94	730000	1268000	260	10.11
0.343	0.0361	36.13	55	104	94	730000	1268000	260	10.11
0.351	0.0356	36.54	55	104	94	730000	1268000	260	10.11
0.359	0.036	36.92	55	104	94	730000	1268000	260	10.11
0.366	0.0373	37.28	55	104	94	730000	1268000	260	10.11
0.374	0.0371	37.61	55	104	94	730000	1268000	260	10.11
0.381	0.0378	37.89	55	104	94	730000	1268000	260	10.11
0.387	0.0382	38.14	55	104	94	730000	1268000	260	10.11
0.394	0.0383	38.35	55	104	94	730000	1268000	260	10.11
0.4	0.0406	38.52	55	104	94	730000	1268000	260	10.11
0.406	0.0387	38.66	55	104	94	730000	1268000	260	10.11
0.412	0.039	38.76	55	104	94	730000	1268000	260	10.11
0.417	0.0388	38.84	55	104	94	730000	1268000	260	10.11
0.422	0.0402	38.88	55	104	94	730000	1268000	260	10.11
0.427	0.0388	38.9	55	104	94	730000	1268000	260	10.11
0.432	0.0406	38.9	55	104	94	730000	1268000	260	10.11
0.437	0.0393	38.88	55	104	94	730000	1268000	260	10.11
0.441	0.0387	38.85	55	104	94	730000	1268000	260	10.11
0.445	0.0384	38.79	55	104	94	730000	1268000	260	10.11
0.449	0.0378	38.72	55	104	94	730000	1268000	260	10.11
0.453	0.0383	38.64	55	104	94	730000	1268000	260	10.11
0.457	0.0383	38.53	55	104	94	730000	1268000	260	10.11
0.461	0.0377	38.42	55	104	94	730000	1268000	260	10.11
0.464	0.0372	38.31	55	104	94	730000	1268000	260	10.11
0.467	0.0377	38.21	55	104	94	730000	1268000	260	10.11
0.471	0.0379	38.13	55	104	94	730000	1268000	260	10.11
0.474	0.0387	38.08	55	104	94	730000	1268000	260	10.11
0.477	0.0388	38.06	55	104	94	730000	1268000	260	10.11
0.479	0.039	38.07	55	104	94	730000	1268000	260	10.11
0.482	0.0366	38.11	55	104	94	730000	1268000	260	10.11
0.485	0.0379	38.17	55	104	94	730000	1268000	260	10.11
0.487	0.0395	38.24	55	104	94	730000	1268000	260	10.11
0.489	0.0391	38.33	55	104	94	730000	1268000	260	10.11
0.492	0.0397	38.43	55	104	94	730000	1268000	260	10.11
0.494	0.0383	38.55	55	104	94	730000	1268000	260	10.11
0.496	0.0385	38.68	55	104	94	730000	1268000	260	10.11
0.498	0.0373	38.83	55	104	94	730000	1268000	260	10.11
0.5	0.0367	39	55	104	94	730000	1268000	260	10.11
0.502	0.0367	39.18	55	104	94	730000	1268000	260	10.11
0.504	0.0414	39.39	55	104	94	730000	1268000	260	10.11
0.506	0.0417	39.61	55	104	94	730000	1268000	260	10.11
0.507	0.0403	39.87	55	104	94	730000	1268000	260	10.11
0.509	0.0406	40.14	55	104	94	730000	1268000	260	10.11
0.511	0.0419	40.43	55	104	94	730000	1268000	260	10.11
0.513	0.0402	40.74	55	104	94	730000	1268000	260	10.11
0.515	0.0407	41.05	55	104	94	730000	1268000	260	10.11
0.517	0.04	41.37	55	104	94	730000	1268000	260	10.11
0.519	0.0377	41.68	55	104	94	730000	1268000	260	10.11
0.52	0.042	41.97	55	104	94	730000	1268000	260	10.11
0.522	0.0448	42.25	55	104	94	730000	1268000	260	10.11
0.524	0.0405	42.49	55	104	94	730000	1268000	260	10.11
0.526	0.0442	42.72	55	104	94	730000	1268000	260	10.11
0.528	0.0456	42.93	55	104	94	730000	1268000	260	10.11
0.53	0.0444	43.13	55	104	94	730000	1268000	260	10.11
0.532	0.0428	43.32	55	104	94	730000	1268000	260	10.11
0.533	0.0466	43.52	55	104	94	730000	1268000	260	10.11
0.535	0.0426	43.74	55	104	94	730000	1268000	260	10.11
0.537	0.0421	43.98	55	104	94	730000	1268000	260	10.11
0.539	0.0472	44.25	55	104	94	730000	1268000	260	10.11
0.541	0.044	44.55	55	104	94	730000	1268000	260	10.11
0.543	0.0435	44.86	55	104	94	730000	1268000	260	10.11
0.545	0.0434	45.18	55	104	94	730000	1268000	260	10.11
0.546	0.0436	45.49	55	104	94	730000	1268000	260	10.11
0.548	0.0487	45.8	55	104	94	730000	1268000	260	10.11
0.55	0.0442	46.12	55	104	94	730000	1268000	260	10.11
0.552	0.0426	46.43	55	104	94	730000	1268000	260	10.11
0.554	0.0453	46.74	55	104	94	730000	1268000	260	10.11
0.556	0.0465	47.08	55	104	94	730000	1268000	260	10.11
0.558	0.0512	47.43	55	104	94	730000	1268000	260	10.11
0.559	0.0471	47.82	55	104	94	730000	1268000	260	10.11
0.561	0.0508	48.23	55	104	94	730000	1268000	260	10.11
0.563	0.0502	48.66	55	104	94	730000	1268000	260	10.11
0.565	0.0485	49.09	55	104	94	730000	1268000	260	10.11
0.567	0.0544	49.52	55	104	94	730000	1268000	260	10.11
0.569	0.0493	49.94	55	104	94	730000	1268000	260	10.11
0.571	0.0495	50.35	55	104	94	730000	1268000	260	10.11
0.572	0.0487	50.73	55	104	94	730000	1268000	260	10.11
0.574	0.0483	51.11	55	104	94	730000	1268000	260	10.11
0.576	0.0519	51.46	55	104	94	730000	1268000	260	10.11
0.578	0.0513	51.79	55	104	94	730000	1268000	260	10.11
0.58	0.052	52.11	55	104	94	730000	1268000	260	10.11
0.582	0.0528	52.42	55	104	94	730000	1268000	260	10.11
0.584	0.0506	52.71	55	104	94	730000	1268000	260	10.11
0.586	0.0547	53.01	55	104	94	730000	1268000	260	10.11
0.587	0.054	53.3	55	104	94	730000	1268000	260	10.11
0.589	0.0536	53.58	55	104	94	730000	1268000	260	10.11
0.591	0.0552	53.87	55	104	94	730000	1268000	260	10.11
0.593	0.0566	54.16	55	104	94	730000	1268000	260	10.11
0.595	0.0531	54.47	55	104	94	730000	1268000	260	10.11
0.597	0.0519	54.77	55	104	94	730000	1268000	260	10.11
0.599	0.056	55.06	55	104	94	730000	1268000	260	10.11
0.6	0.0533	55.34	55	104	94	730000	1268000	260	10.11
0.602	0.0566	55.61	55	104	94	730000	1268000	260	10.11
0.604	0.0587	55.86	55	104	94	730000	1268000	260	10.11
0.606	0.0553	56.09	55	104	94	730000	1268000	260	10.11
0.608	0.0563	56.28	55	104	94	730000	1268000	260	10.11
0.61	0.0554	56.42	55	104	94	730000	1268000	260	10.11
0.612	0.0575	56.52	55	104	94	730000	1268000	260	10.11
0.613	0.0555	56.59	55	104	94	730000	1268000	260	10.11
0.615	0.0574	56.63	55	104	94	730000	1268000	260	10.11
0.617	0.0547	56.66	55	104	94	730000	1268000	260	10.11
0.619	0.0573	56.68	55	104	94	730000	1268000	260	10.11
0.621	0.0585	56.69	55	104	94	730000	1268000	260	10.11
0.623	0.0561	56.7	55	104	94	730000	1268000	260	10.11
0.625	0.0548	56.71	55	104	94	730000	1268000	260	10.11
0.626	0.0606	56.71	55	104	94	730000	1268000	260	10.11
0.628	0.0607	56.71	55	104	94	730000	1268000	260	10.11
0.63	0.0541	56.72	55	104	94	730000	1268000	260	10.11
0.632	0.0558	56.74	55	104	94	730000	1268000	260	10.11
0.634	0.0593	56.76	55	104	94	730000	1268000	260	10.11
0.636	0.0531	56.78	55	104	94	730000	1268000	260	10.11
0.638	0.0578	56.8	55	104	94	730000	1268000	260	10.11
0.639	0.0541	56.82	55	104	94	730000	1268000	260	10.11
0.641	0.0498	56.83	55	104	94	730000	1268000	260	10.11
0.643	0.055	56.83	55	104	94	730000	1268000	260	10.11
0.645	0.0611	56.82	55	104	94	730000	1268000	260	10.11
0.647	0.059	56.8	55	104	94	730000	1268000	260	10.11
0.649	0.0586	56.77	55	104	94	730000	1268000	260	10.11
0.651	0.0606	56.75	55	104	94	730000	1268000	260	10.11
0.652	0.0564	56.74	55	104	94	730000	1268000	260	10.11
0.654	0.053900000000000003	56.74	55	104	94	730000	1268000	260	10.11
0.656	0.0599	56.74	55	104	94	730000	1268000	260	10.11
0.658	0.0538	56.73	55	104	94	730000	1268000	260	10.11
0.66	0.0548	56.71	55	104	94	730000	1268000	260	10.11
0.662	0.0603	56.68	55	104	94	730000	1268000	260	10.11
0.664	0.0605	56.61	55	104	94	730000	1268000	260	10.11
0.665	0.0546	56.52	55	104	94	730000	1268000	260	10.11
0.667	0.0523	56.41	55	104	94	730000	1268000	260	10.11
0.669	0.0564	56.27	55	104	94	730000	1268000	260	10.11
0.671	0.0518	56.11	55	104	94	730000	1268000	260	10.11
0.673	0.0606	55.93	55	104	94	730000	1268000	260	10.11
0.675	0.0561	55.75	55	104	94	730000	1268000	260	10.11
0.677	0.0538	55.58	55	104	94	730000	1268000	260	10.11
0.678	0.0555	55.42	55	104	94	730000	1268000	260	10.11
0.68	0.0591	55.28	55	104	94	730000	1268000	260	10.11
0.682	0.0532	55.15	55	104	94	730000	1268000	260	10.11
0.684	0.0537	55.05	55	104	94	730000	1268000	260	10.11
0.686	0.0595	54.94	55	104	94	730000	1268000	260	10.11
0.688	0.0548	54.83	55	104	94	730000	1268000	260	10.11
0.69	0.0513	54.72	55	104	94	730000	1268000	260	10.11
0.691	0.0536	54.62	55	104	94	730000	1268000	260	10.11
0.693	0.0534	54.53	55	104	94	730000	1268000	260	10.11
0.695	0.0567	54.47	55	104	94	730000	1268000	260	10.11
0.697	0.0547	54.42	55	104	94	730000	1268000	260	10.11
0.699	0.0529	54.39	55	104	94	730000	1268000	260	10.11
0.701	0.0565	54.37	55	104	94	730000	1268000	260	10.11
0.703	0.0568	54.37	55	104	94	730000	1268000	260	10.11
0.704	0.0511	54.38	55	104	94	730000	1268000	260	10.11
0.706	0.0508	54.41	55	104	94	730000	1268000	260	10.11
0.708	0.0553	54.46	55	104	94	730000	1268000	260	10.11
0.71	0.0551	54.52	55	104	94	730000	1268000	260	10.11
0.712	0.0573	54.58	55	104	94	730000	1268000	260	10.11
0.714	0.0505	54.65	55	104	94	730000	1268000	260	10.11
0.716	0.0562	54.71	55	104	94	730000	1268000	260	10.11
0.717	0.0542	54.78	55	104	94	730000	1268000	260	10.11
0.719	0.0578	54.85	55	104	94	730000	1268000	260	10.11
0.721	0.0527	54.93	55	104	94	730000	1268000	260	10.11
0.723	0.0535	55	55	104	94	730000	1268000	260	10.11
0.725	0.0601	55.07	55	104	94	730000	1268000	260	10.11
0.727	0.0583	55.13	55	104	94	730000	1268000	260	10.11
0.729	0.0506	55.19	55	104	94	730000	1268000	260	10.11
0.73	0.0534	55.23	55	104	94	730000	1268000	260	10.11
0.732	0.0592	55.28	55	104	94	730000	1268000	260	10.11
0.734	0.0498	55.32	55	104	94	730000	1268000	260	10.11
0.736	0.0576	55.34	55	104	94	730000	1268000	260	10.11
0.738	0.0599	55.35	55	104	94	730000	1268000	260	10.11
0.74	0.0524	55.36	55	104	94	730000	1268000	260	10.11
0.742	0.0521	55.35	55	104	94	730000	1268000	260	10.11
0.743	0.0525	55.34	55	104	94	730000	1268000	260	10.11
0.745	0.0612	55.34	55	104	94	730000	1268000	260	10.11
0.747	0.0531	55.36	55	104	94	730000	1268000	260	10.11
0.749	0.0575	55.39	55	104	94	730000	1268000	260	10.11
0.751	0.0569	55.44	55	104	94	730000	1268000	260	10.11
0.753	0.0561	55.5	55	104	94	730000	1268000	260	10.11
0.755	0.053900000000000003	55.57	55	104	94	730000	1268000	260	10.11
0.757	0.0545	55.64	55	104	94	730000	1268000	260	10.11
0.758	0.054	55.72	55	104	94	730000	1268000	260	10.11
0.76	0.0591	55.79	55	104	94	730000	1268000	260	10.11
0.762	0.0519	55.86	55	104	94	730000	1268000	260	10.11
0.764	0.0558	55.94	55	104	94	730000	1268000	260	10.11
0.766	0.0589	56	55	104	94	730000	1268000	260	10.11
0.768	0.0574	56.07	55	104	94	730000	1268000	260	10.11
0.77	0.0547	56.14	55	104	94	730000	1268000	260	10.11
0.771	0.0531	56.21	55	104	94	730000	1268000	260	10.11
0.773	0.0597	56.3	55	104	94	730000	1268000	260	10.11
0.775	0.0584	56.4	55	104	94	730000	1268000	260	10.11
0.777	0.0494	56.51	55	104	94	730000	1268000	260	10.11
0.779	0.0641	56.63	55	104	94	730000	1268000	260	10.11
0.781	0.0581	56.77	55	104	94	730000	1268000	260	10.11
0.783	0.0531	56.92	55	104	94	730000	1268000	260	10.11
0.784	0.0576	57.08	55	104	94	730000	1268000	260	10.11
0.786	0.0562	57.23	55	104	94	730000	1268000	260	10.11
0.788	0.055	57.36	55	104	94	730000	1268000	260	10.11
0.79	0.0563	57.47	55	104	94	730000	1268000	260	10.11
0.792	0.062	57.57	55	104	94	730000	1268000	260	10.11
0.794	0.0549	57.64	55	104	94	730000	1268000	260	10.11
0.796	0.059	57.7	55	104	94	730000	1268000	260	10.11
0.797	0.058	57.75	55	104	94	730000	1268000	260	10.11
0.799	0.0576	57.79	55	104	94	730000	1268000	260	10.11
0.801	0.0592	57.85	55	104	94	730000	1268000	260	10.11
0.803	0.0561	57.92	55	104	94	730000	1268000	260	10.11
0.805	0.0597	58.01	55	104	94	730000	1268000	260	10.11
0.807	0.0603	58.12	55	104	94	730000	1268000	260	10.11
0.809	0.0603	58.24	55	104	94	730000	1268000	260	10.11
0.81	0.0556	58.37	55	104	94	730000	1268000	260	10.11
0.812	0.0594	58.51	55	104	94	730000	1268000	260	10.11
0.814	0.0566	58.65	55	104	94	730000	1268000	260	10.11
0.816	0.0574	58.79	55	104	94	730000	1268000	260	10.11
0.818	0.0627	58.92	55	104	94	730000	1268000	260	10.11
0.82	0.0506	59.05	55	104	94	730000	1268000	260	10.11
0.822	0.0611	59.17	55	104	94	730000	1268000	260	10.11
0.823	0.0573	59.3	55	104	94	730000	1268000	260	10.11
0.825	0.0613	59.45	55	104	94	730000	1268000	260	10.11
0.827	0.06	59.6	55	104	94	730000	1268000	260	10.11
0.829	0.0591	59.78	55	104	94	730000	1268000	260	10.11
0.831	0.0617	59.95	55	104	94	730000	1268000	260	10.11
0.833	0.0601	60.12	55	104	94	730000	1268000	260	10.11
0.835	0.0651	60.26	55	104	94	730000	1268000	260	10.11
0.836	0.0643	60.39	55	104	94	730000	1268000	260	10.11
0.838	0.0578	60.51	55	104	94	730000	1268000	260	10.11
0.84	0.055	60.62	55	104	94	730000	1268000	260	10.11
0.842	0.0625	60.71	55	104	94	730000	1268000	260	10.11
0.844	0.0612	60.79	55	104	94	730000	1268000	260	10.11
0.846	0.0586	60.87	55	104	94	730000	1268000	260	10.11
0.848	0.0625	60.93	55	104	94	730000	1268000	260	10.11
0.849	0.0636	60.99	55	104	94	730000	1268000	260	10.11
0.851	0.057	61.05	55	104	94	730000	1268000	260	10.11
0.853	0.0591	61.1	55	104	94	730000	1268000	260	10.11
0.855	0.067	61.16	55	104	94	730000	1268000	260	10.11
0.857	0.0642	61.23	55	104	94	730000	1268000	260	10.11
0.859	0.0569	61.31	55	104	94	730000	1268000	260	10.11
0.861	0.0612	61.4	55	104	94	730000	1268000	260	10.11
0.862	0.0589	61.51	55	104	94	730000	1268000	260	10.11
0.864	0.0615	61.63	55	104	94	730000	1268000	260	10.11
0.866	0.0582	61.76	55	104	94	730000	1268000	260	10.11
0.868	0.0622	61.9	55	104	94	730000	1268000	260	10.11
0.87	0.0625	62.05	55	104	94	730000	1268000	260	10.11
0.872	0.068	62.18	55	104	94	730000	1268000	260	10.11
0.874	0.0661	62.3	55	104	94	730000	1268000	260	10.11
0.875	0.0579	62.41	55	104	94	730000	1268000	260	10.11
0.877	0.0631	62.5	55	104	94	730000	1268000	260	10.11
0.879	0.0652	62.59	55	104	94	730000	1268000	260	10.11
0.881	0.0607	62.68	55	104	94	730000	1268000	260	10.11
0.883	0.0619	62.75	55	104	94	730000	1268000	260	10.11
0.885	0.0623	62.81	55	104	94	730000	1268000	260	10.11
0.887	0.0607	62.87	55	104	94	730000	1268000	260	10.11
0.888	0.0662	62.92	55	104	94	730000	1268000	260	10.11
0.89	0.0604	62.97	55	104	94	730000	1268000	260	10.11
0.892	0.0655	63.04	55	104	94	730000	1268000	260	10.11
