x	qy	smooth	tpara	cd	zL	xTr	xCpl	frame	tma
-0.595	0.0512	51.28	36.3	78	46	745000	1241000	240	10.25
-0.585	0.05	51.24	36.3	78	46	745000	1241000	240	10.25
-0.575	0.0506	51.21	36.3	78	46	745000	1241000	240	10.25
-0.565	0.0511	51.19	36.3	78	46	745000	1241000	240	10.25
-0.554	0.0507	51.19	36.3	78	46	745000	1241000	240	10.25
-0.544	0.0506	51.2	36.3	78	46	745000	1241000	240	10.25
-0.534	0.0504	51.22	36.3	78	46	745000	1241000	240	10.25
-0.524	0.05	51.25	36.3	78	46	745000	1241000	240	10.25
-0.514	0.0514	51.3	36.3	78	46	745000	1241000	240	10.25
-0.504	0.0516	51.35	36.3	78	46	745000	1241000	240	10.25
-0.494	0.0511	51.41	36.3	78	46	745000	1241000	240	10.25
-0.484	0.0527	51.48	36.3	78	46	745000	1241000	240	10.25
-0.474	0.052	51.54	36.3	78	46	745000	1241000	240	10.25
-0.464	0.0518	51.61	36.3	78	46	745000	1241000	240	10.25
-0.454	0.0512	51.67	36.3	78	46	745000	1241000	240	10.25
-0.444	0.054	51.74	36.3	78	46	745000	1241000	240	10.25
-0.433	0.0523	51.8	36.3	78	46	745000	1241000	240	10.25
-0.423	0.0509	51.86	36.3	78	46	745000	1241000	240	10.25
-0.413	0.0521	51.91	36.3	78	46	745000	1241000	240	10.25
-0.403	0.0524	51.96	36.3	78	46	745000	1241000	240	10.25
-0.393	0.0515	52	36.3	78	46	745000	1241000	240	10.25
-0.383	0.0519	52.04	36.3	78	46	745000	1241000	240	10.25
-0.373	0.0521	52.08	36.3	78	46	745000	1241000	240	10.25
-0.363	0.0523	52.12	36.3	78	46	745000	1241000	240	10.25
-0.353	0.0514	52.16	36.3	78	46	745000	1241000	240	10.25
-0.343	0.0515	52.2	36.3	78	46	745000	1241000	240	10.25
-0.333	0.0515	52.25	36.3	78	46	745000	1241000	240	10.25
-0.323	0.0514	52.31	36.3	78	46	745000	1241000	240	10.25
-0.312	0.0526	52.37	36.3	78	46	745000	1241000	240	10.25
-0.302	0.0518	52.44	36.3	78	46	745000	1241000	240	10.25
-0.292	0.0534	52.51	36.3	78	46	745000	1241000	240	10.25
-0.282	0.0532	52.57	36.3	78	46	745000	1241000	240	10.25
-0.272	0.0523	52.63	36.3	78	46	745000	1241000	240	10.25
-0.262	0.0529	52.68	36.3	78	46	745000	1241000	240	10.25
-0.252	0.0544	52.71	36.3	78	46	745000	1241000	240	10.25
-0.242	0.0515	52.72	36.3	78	46	745000	1241000	240	10.25
-0.232	0.0536	52.72	36.3	78	46	745000	1241000	240	10.25
-0.222	0.0526	52.71	36.3	78	46	745000	1241000	240	10.25
-0.212	0.0526	52.68	36.3	78	46	745000	1241000	240	10.25
-0.202	0.0528	52.66	36.3	78	46	745000	1241000	240	10.25
-0.192	0.0529	52.64	36.3	78	46	745000	1241000	240	10.25
-0.181	0.0534	52.63	36.3	78	46	745000	1241000	240	10.25
-0.171	0.0506	52.61	36.3	78	46	745000	1241000	240	10.25
-0.161	0.0522	52.57	36.3	78	46	745000	1241000	240	10.25
-0.151	0.0527	52.51	36.3	78	46	745000	1241000	240	10.25
-0.141	0.052	52.42	36.3	78	46	745000	1241000	240	10.25
-0.131	0.0517	52.27	36.3	78	46	745000	1241000	240	10.25
-0.121	0.0509	52.06	36.3	78	46	745000	1241000	240	10.25
-0.111	0.0509	51.77	36.3	78	46	745000	1241000	240	10.25
-0.101	0.0499	51.4	36.3	78	46	745000	1241000	240	10.25
-0.091	0.051	50.94	36.3	78	46	745000	1241000	240	10.25
-0.081	0.0512	50.39	36.3	78	46	745000	1241000	240	10.25
-0.071	0.0503	49.76	36.3	78	46	745000	1241000	240	10.25
-0.06	0.0513	49.04	36.3	78	46	745000	1241000	240	10.25
-0.05	0.0514	48.25	36.3	78	46	745000	1241000	240	10.25
-0.04	0.0506	47.4	36.3	78	46	745000	1241000	240	10.25
-0.03	0.0491	46.5	36.3	78	46	745000	1241000	240	10.25
-0.02	0.0477	45.55	36.3	78	46	745000	1241000	240	10.25
-0.01	0.0458	44.58	36.3	78	46	745000	1241000	240	10.25
0	0.0433	43.58	36.3	78	46	745000	1241000	240	10.25
0.01	0.0423	42.58	36.3	78	46	745000	1241000	240	10.25
0.02	0.0384	41.58	36.3	78	46	745000	1241000	240	10.25
0.03	0.0385	40.59	36.3	78	46	745000	1241000	240	10.25
0.04	0.0369	39.63	36.3	78	46	745000	1241000	240	10.25
0.05	0.0365	38.72	36.3	78	46	745000	1241000	240	10.25
0.06	0.0364	37.87	36.3	78	46	745000	1241000	240	10.25
0.071	0.0367	37.08	36.3	78	46	745000	1241000	240	10.25
0.081	0.0355	36.38	36.3	78	46	745000	1241000	240	10.25
0.091	0.0351	35.78	36.3	78	46	745000	1241000	240	10.25
0.101	0.0357	35.27	36.3	78	46	745000	1241000	240	10.25
0.111	0.0348	34.88	36.3	78	46	745000	1241000	240	10.25
0.121	0.035	34.58	36.3	78	46	745000	1241000	240	10.25
0.131	0.0355	34.39	36.3	78	46	745000	1241000	240	10.25
0.141	0.0349	34.28	36.3	78	46	745000	1241000	240	10.25
0.151	0.0334	34.24	36.3	78	46	745000	1241000	240	10.25
0.161	0.0354	34.25	36.3	78	46	745000	1241000	240	10.25
0.171	0.0338	34.31	36.3	78	46	745000	1241000	240	10.25
0.181	0.035	34.4	36.3	78	46	745000	1241000	240	10.25
0.192	0.0347	34.5	36.3	78	46	745000	1241000	240	10.25
0.202	0.0348	34.61	36.3	78	46	745000	1241000	240	10.25
0.212	0.0337	34.74	36.3	78	46	745000	1241000	240	10.25
0.222	0.0357	34.88	36.3	78	46	745000	1241000	240	10.25
0.232	0.0354	35.02	36.3	78	46	745000	1241000	240	10.25
0.242	0.0336	35.18	36.3	78	46	745000	1241000	240	10.25
0.252	0.0357	35.35	36.3	78	46	745000	1241000	240	10.25
0.262	0.0356	35.53	36.3	78	46	745000	1241000	240	10.25
0.272	0.0356	35.72	36.3	78	46	745000	1241000	240	10.25
0.282	0.0355	35.89	36.3	78	46	745000	1241000	240	10.25
0.292	0.0357	36.06	36.3	78	46	745000	1241000	240	10.25
0.302	0.0359	36.21	36.3	78	46	745000	1241000	240	10.25
0.312	0.0365	36.35	36.3	78	46	745000	1241000	240	10.25
0.323	0.0373	36.46	36.3	78	46	745000	1241000	240	10.25
0.332	0.0376	36.54	36.3	78	46	745000	1241000	240	10.25
0.342	0.0364	36.6	36.3	78	46	745000	1241000	240	10.25
0.35	0.0369	36.63	36.3	78	46	745000	1241000	240	10.25
0.359	0.0379	36.63	36.3	78	46	745000	1241000	240	10.25
0.367	0.0364	36.6	36.3	78	46	745000	1241000	240	10.25
0.375	0.0374	36.56	36.3	78	46	745000	1241000	240	10.25
0.383	0.0367	36.49	36.3	78	46	745000	1241000	240	10.25
0.39	0.037	36.42	36.3	78	46	745000	1241000	240	10.25
0.397	0.0366	36.33	36.3	78	46	745000	1241000	240	10.25
0.404	0.0365	36.25	36.3	78	46	745000	1241000	240	10.25
0.41	0.0357	36.18	36.3	78	46	745000	1241000	240	10.25
0.416	0.0359	36.13	36.3	78	46	745000	1241000	240	10.25
0.422	0.0352	36.1	36.3	78	46	745000	1241000	240	10.25
0.428	0.0354	36.11	36.3	78	46	745000	1241000	240	10.25
0.433	0.0358	36.15	36.3	78	46	745000	1241000	240	10.25
0.438	0.0356	36.24	36.3	78	46	745000	1241000	240	10.25
