x	qy	smooth	tpara	cd	zL	xTr	xCpl	frame	tma
-0.197	0.0322	33.68	110	64	46	600000	1209000	210	6.91
-0.189	0.0325	33.97	110	64	46	600000	1209000	210	6.91
-0.181	0.0334	34.28	110	64	46	600000	1209000	210	6.91
-0.172	0.0338	34.61	110	64	46	600000	1209000	210	6.91
-0.164	0.0346	34.96	110	64	46	600000	1209000	210	6.91
-0.156	0.0361	35.31	110	64	46	600000	1209000	210	6.91
-0.148	0.0366	35.67	110	64	46	600000	1209000	210	6.91
-0.14	0.0372	36.03	110	64	46	600000	1209000	210	6.91
-0.131	0.0379	36.38	110	64	46	600000	1209000	210	6.91
-0.123	0.0379	36.71	110	64	46	600000	1209000	210	6.91
-0.115	0.0364	37	110	64	46	600000	1209000	210	6.91
-0.107	0.0379	37.24	110	64	46	600000	1209000	210	6.91
-0.099	0.0376	37.39	110	64	46	600000	1209000	210	6.91
-0.09	0.038	37.46	110	64	46	600000	1209000	210	6.91
-0.082	0.0372	37.43	110	64	46	600000	1209000	210	6.91
-0.074	0.0376	37.29	110	64	46	600000	1209000	210	6.91
-0.066	0.0369	37.04	110	64	46	600000	1209000	210	6.91
-0.057	0.0372	36.68	110	64	46	600000	1209000	210	6.91
-0.049	0.0364	36.23	110	64	46	600000	1209000	210	6.91
-0.041	0.0353	35.69	110	64	46	600000	1209000	210	6.91
-0.033	0.0355	35.09	110	64	46	600000	1209000	210	6.91
-0.025	0.0351	34.44	110	64	46	600000	1209000	210	6.91
-0.016	0.0354	33.76	110	64	46	600000	1209000	210	6.91
-0.008	0.0361	33.07	110	64	46	600000	1209000	210	6.91
0	0.0345	32.37	110	64	46	600000	1209000	210	6.91
0.008	0.032	31.69	110	64	46	600000	1209000	210	6.91
0.016	0.031	31.02	110	64	46	600000	1209000	210	6.91
0.025	0.0281	30.38	110	64	46	600000	1209000	210	6.91
0.033	0.0272	29.77	110	64	46	600000	1209000	210	6.91
0.041	0.0272	29.2	110	64	46	600000	1209000	210	6.91
0.049	0.0275	28.68	110	64	46	600000	1209000	210	6.91
0.057	0.0269	28.23	110	64	46	600000	1209000	210	6.91
