x	qy	smooth	tpara	cd	zL	xTr	xCpl	frame	tma
-0.479	0.0333	34.45	72.6	77	62	730000	1314000	270	10.21
-0.471	0.0331	34.45	72.6	77	62	730000	1314000	270	10.21
-0.462	0.0341	34.47	72.6	77	62	730000	1314000	270	10.21
-0.454	0.0348	34.52	72.6	77	62	730000	1314000	270	10.21
-0.445	0.0352	34.59	72.6	77	62	730000	1314000	270	10.21
-0.437	0.0344	34.68	72.6	77	62	730000	1314000	270	10.21
-0.428	0.035	34.79	72.6	77	62	730000	1314000	270	10.21
-0.42	0.0345	34.92	72.6	77	62	730000	1314000	270	10.21
-0.411	0.0349	35.06	72.6	77	62	730000	1314000	270	10.21
-0.402	0.0348	35.22	72.6	77	62	730000	1314000	270	10.21
-0.394	0.0362	35.38	72.6	77	62	730000	1314000	270	10.21
-0.385	0.0357	35.55	72.6	77	62	730000	1314000	270	10.21
-0.377	0.0364	35.71	72.6	77	62	730000	1314000	270	10.21
-0.368	0.0363	35.88	72.6	77	62	730000	1314000	270	10.21
-0.36	0.0369	36.05	72.6	77	62	730000	1314000	270	10.21
-0.351	0.0361	36.22	72.6	77	62	730000	1314000	270	10.21
-0.342	0.0361	36.39	72.6	77	62	730000	1314000	270	10.21
-0.334	0.0367	36.56	72.6	77	62	730000	1314000	270	10.21
-0.325	0.0365	36.74	72.6	77	62	730000	1314000	270	10.21
-0.317	0.0374	36.91	72.6	77	62	730000	1314000	270	10.21
-0.308	0.0366	37.1	72.6	77	62	730000	1314000	270	10.21
-0.3	0.0374	37.29	72.6	77	62	730000	1314000	270	10.21
-0.291	0.0363	37.5	72.6	77	62	730000	1314000	270	10.21
-0.283	0.0379	37.71	72.6	77	62	730000	1314000	270	10.21
-0.274	0.0379	37.94	72.6	77	62	730000	1314000	270	10.21
-0.265	0.0376	38.18	72.6	77	62	730000	1314000	270	10.21
-0.257	0.0381	38.42	72.6	77	62	730000	1314000	270	10.21
-0.248	0.0387	38.67	72.6	77	62	730000	1314000	270	10.21
-0.24	0.0384	38.93	72.6	77	62	730000	1314000	270	10.21
-0.231	0.0383	39.19	72.6	77	62	730000	1314000	270	10.21
-0.223	0.04	39.46	72.6	77	62	730000	1314000	270	10.21
-0.214	0.0402	39.71	72.6	77	62	730000	1314000	270	10.21
-0.205	0.0411	39.96	72.6	77	62	730000	1314000	270	10.21
-0.197	0.0401	40.19	72.6	77	62	730000	1314000	270	10.21
-0.188	0.0402	40.4	72.6	77	62	730000	1314000	270	10.21
-0.18	0.0403	40.58	72.6	77	62	730000	1314000	270	10.21
-0.171	0.0414	40.73	72.6	77	62	730000	1314000	270	10.21
-0.163	0.0407	40.85	72.6	77	62	730000	1314000	270	10.21
-0.154	0.04	40.93	72.6	77	62	730000	1314000	270	10.21
-0.146	0.0411	40.97	72.6	77	62	730000	1314000	270	10.21
-0.137	0.0417	40.97	72.6	77	62	730000	1314000	270	10.21
-0.128	0.0417	40.94	72.6	77	62	730000	1314000	270	10.21
-0.12	0.041	40.87	72.6	77	62	730000	1314000	270	10.21
-0.111	0.0405	40.76	72.6	77	62	730000	1314000	270	10.21
-0.103	0.0404	40.6	72.6	77	62	730000	1314000	270	10.21
-0.094	0.0404	40.4	72.6	77	62	730000	1314000	270	10.21
-0.086	0.0399	40.14	72.6	77	62	730000	1314000	270	10.21
-0.077	0.0396	39.82	72.6	77	62	730000	1314000	270	10.21
-0.068	0.0399	39.43	72.6	77	62	730000	1314000	270	10.21
-0.06	0.0387	38.97	72.6	77	62	730000	1314000	270	10.21
-0.051	0.0382	38.44	72.6	77	62	730000	1314000	270	10.21
-0.043	0.0385	37.84	72.6	77	62	730000	1314000	270	10.21
-0.034	0.0373	37.19	72.6	77	62	730000	1314000	270	10.21
-0.026	0.0371	36.48	72.6	77	62	730000	1314000	270	10.21
-0.017	0.0359	35.74	72.6	77	62	730000	1314000	270	10.21
-0.009	0.0359	34.96	72.6	77	62	730000	1314000	270	10.21
0	0.0363	34.18	72.6	77	62	730000	1314000	270	10.21
0.009	0.0339	33.39	72.6	77	62	730000	1314000	270	10.21
0.017	0.035	32.62	72.6	77	62	730000	1314000	270	10.21
0.026	0.0322	31.86	72.6	77	62	730000	1314000	270	10.21
0.034	0.0308	31.14	72.6	77	62	730000	1314000	270	10.21
0.043	0.0288	30.45	72.6	77	62	730000	1314000	270	10.21
0.051	0.0284	29.81	72.6	77	62	730000	1314000	270	10.21
0.06	0.0273	29.22	72.6	77	62	730000	1314000	270	10.21
0.068	0.0269	28.68	72.6	77	62	730000	1314000	270	10.21
0.077	0.0264	28.21	72.6	77	62	730000	1314000	270	10.21
0.086	0.0263	27.8	72.6	77	62	730000	1314000	270	10.21
0.094	0.0271	27.47	72.6	77	62	730000	1314000	270	10.21
