x	qy	smooth	tpara	cd	zL	xTr	xCpl	frame	tma
-0.741	0.0415	40.98	56.1	77	62	820000	1319000	250	10.01
-0.731	0.0405	41.02	56.1	77	62	820000	1319000	250	10.01
-0.721	0.041	41.08	56.1	77	62	820000	1319000	250	10.01
-0.711	0.0409	41.14	56.1	77	62	820000	1319000	250	10.01
-0.701	0.0405	41.2	56.1	77	62	820000	1319000	250	10.01
-0.691	0.0406	41.27	56.1	77	62	820000	1319000	250	10.01
-0.681	0.0408	41.35	56.1	77	62	820000	1319000	250	10.01
-0.671	0.0405	41.42	56.1	77	62	820000	1319000	250	10.01
-0.661	0.0408	41.5	56.1	77	62	820000	1319000	250	10.01
-0.651	0.0412	41.59	56.1	77	62	820000	1319000	250	10.01
-0.641	0.0419	41.68	56.1	77	62	820000	1319000	250	10.01
-0.631	0.0429	41.76	56.1	77	62	820000	1319000	250	10.01
-0.621	0.0432	41.85	56.1	77	62	820000	1319000	250	10.01
-0.611	0.0419	41.95	56.1	77	62	820000	1319000	250	10.01
-0.601	0.0425	42.04	56.1	77	62	820000	1319000	250	10.01
-0.591	0.0431	42.13	56.1	77	62	820000	1319000	250	10.01
-0.581	0.0419	42.23	56.1	77	62	820000	1319000	250	10.01
-0.571	0.0424	42.33	56.1	77	62	820000	1319000	250	10.01
-0.561	0.0424	42.42	56.1	77	62	820000	1319000	250	10.01
-0.551	0.0428	42.52	56.1	77	62	820000	1319000	250	10.01
-0.541	0.0421	42.6	56.1	77	62	820000	1319000	250	10.01
-0.531	0.0422	42.68	56.1	77	62	820000	1319000	250	10.01
-0.521	0.0424	42.75	56.1	77	62	820000	1319000	250	10.01
-0.511	0.0425	42.82	56.1	77	62	820000	1319000	250	10.01
-0.501	0.0427	42.88	56.1	77	62	820000	1319000	250	10.01
-0.491	0.0429	42.94	56.1	77	62	820000	1319000	250	10.01
-0.481	0.0425	43	56.1	77	62	820000	1319000	250	10.01
-0.471	0.0434	43.06	56.1	77	62	820000	1319000	250	10.01
-0.461	0.0423	43.12	56.1	77	62	820000	1319000	250	10.01
-0.451	0.0439	43.17	56.1	77	62	820000	1319000	250	10.01
-0.441	0.0433	43.22	56.1	77	62	820000	1319000	250	10.01
-0.431	0.0437	43.26	56.1	77	62	820000	1319000	250	10.01
-0.421	0.0435	43.29	56.1	77	62	820000	1319000	250	10.01
-0.411	0.0437	43.31	56.1	77	62	820000	1319000	250	10.01
-0.401	0.0432	43.32	56.1	77	62	820000	1319000	250	10.01
-0.391	0.0441	43.32	56.1	77	62	820000	1319000	250	10.01
-0.381	0.0437	43.31	56.1	77	62	820000	1319000	250	10.01
-0.371	0.0429	43.29	56.1	77	62	820000	1319000	250	10.01
-0.361	0.0433	43.26	56.1	77	62	820000	1319000	250	10.01
-0.351	0.0438	43.21	56.1	77	62	820000	1319000	250	10.01
-0.341	0.0424	43.15	56.1	77	62	820000	1319000	250	10.01
-0.331	0.0432	43.08	56.1	77	62	820000	1319000	250	10.01
-0.321	0.0429	42.99	56.1	77	62	820000	1319000	250	10.01
-0.311	0.0429	42.9	56.1	77	62	820000	1319000	250	10.01
-0.301	0.0425	42.8	56.1	77	62	820000	1319000	250	10.01
-0.291	0.042	42.71	56.1	77	62	820000	1319000	250	10.01
-0.281	0.0428	42.62	56.1	77	62	820000	1319000	250	10.01
-0.271	0.0418	42.54	56.1	77	62	820000	1319000	250	10.01
-0.261	0.0426	42.49	56.1	77	62	820000	1319000	250	10.01
-0.251	0.0432	42.46	56.1	77	62	820000	1319000	250	10.01
-0.24	0.0441	42.47	56.1	77	62	820000	1319000	250	10.01
-0.23	0.0431	42.51	56.1	77	62	820000	1319000	250	10.01
-0.22	0.0421	42.59	56.1	77	62	820000	1319000	250	10.01
-0.21	0.0426	42.72	56.1	77	62	820000	1319000	250	10.01
-0.2	0.0417	42.87	56.1	77	62	820000	1319000	250	10.01
-0.19	0.0415	43.06	56.1	77	62	820000	1319000	250	10.01
-0.18	0.0421	43.27	56.1	77	62	820000	1319000	250	10.01
-0.17	0.0425	43.49	56.1	77	62	820000	1319000	250	10.01
-0.16	0.0423	43.7	56.1	77	62	820000	1319000	250	10.01
-0.15	0.0432	43.88	56.1	77	62	820000	1319000	250	10.01
-0.14	0.0436	44.03	56.1	77	62	820000	1319000	250	10.01
-0.13	0.0443	44.11	56.1	77	62	820000	1319000	250	10.01
-0.12	0.0437	44.13	56.1	77	62	820000	1319000	250	10.01
-0.11	0.0451	44.07	56.1	77	62	820000	1319000	250	10.01
-0.1	0.0447	43.92	56.1	77	62	820000	1319000	250	10.01
-0.09	0.0445	43.67	56.1	77	62	820000	1319000	250	10.01
-0.08	0.0453	43.32	56.1	77	62	820000	1319000	250	10.01
-0.07	0.0451	42.87	56.1	77	62	820000	1319000	250	10.01
-0.06	0.0442	42.32	56.1	77	62	820000	1319000	250	10.01
-0.05	0.0435	41.66	56.1	77	62	820000	1319000	250	10.01
-0.04	0.043	40.91	56.1	77	62	820000	1319000	250	10.01
-0.03	0.0415	40.08	56.1	77	62	820000	1319000	250	10.01
-0.02	0.0401	39.18	56.1	77	62	820000	1319000	250	10.01
-0.01	0.0384	38.22	56.1	77	62	820000	1319000	250	10.01
0	0.0375	37.23	56.1	77	62	820000	1319000	250	10.01
0.01	0.0348	36.23	56.1	77	62	820000	1319000	250	10.01
0.02	0.0331	35.24	56.1	77	62	820000	1319000	250	10.01
0.03	0.0331	34.27	56.1	77	62	820000	1319000	250	10.01
0.04	0.0317	33.36	56.1	77	62	820000	1319000	250	10.01
0.05	0.0313	32.51	56.1	77	62	820000	1319000	250	10.01
0.06	0.0304	31.76	56.1	77	62	820000	1319000	250	10.01
0.07	0.0307	31.09	56.1	77	62	820000	1319000	250	10.01
0.08	0.0291	30.54	56.1	77	62	820000	1319000	250	10.01
0.09	0.0291	30.09	56.1	77	62	820000	1319000	250	10.01
0.1	0.0286	29.75	56.1	77	62	820000	1319000	250	10.01
0.11	0.0292	29.52	56.1	77	62	820000	1319000	250	10.01
0.12	0.0303	29.4	56.1	77	62	820000	1319000	250	10.01
0.13	0.0291	29.37	56.1	77	62	820000	1319000	250	10.01
0.14	0.029	29.42	56.1	77	62	820000	1319000	250	10.01
0.15	0.031	29.54	56.1	77	62	820000	1319000	250	10.01
0.16	0.0302	29.7	56.1	77	62	820000	1319000	250	10.01
0.17	0.0301	29.9	56.1	77	62	820000	1319000	250	10.01
0.18	0.0298	30.13	56.1	77	62	820000	1319000	250	10.01
0.189	0.0302	30.36	56.1	77	62	820000	1319000	250	10.01
0.198	0.031	30.58	56.1	77	62	820000	1319000	250	10.01
0.207	0.031	30.8	56.1	77	62	820000	1319000	250	10.01
0.215	0.0318	31	56.1	77	62	820000	1319000	250	10.01
0.223	0.0323	31.19	56.1	77	62	820000	1319000	250	10.01
0.23	0.0313	31.36	56.1	77	62	820000	1319000	250	10.01
0.237	0.0313	31.51	56.1	77	62	820000	1319000	250	10.01
0.244	0.031	31.64	56.1	77	62	820000	1319000	250	10.01
0.251	0.0321	31.75	56.1	77	62	820000	1319000	250	10.01
0.257	0.0319	31.84	56.1	77	62	820000	1319000	250	10.01
0.263	0.0326	31.92	56.1	77	62	820000	1319000	250	10.01
0.269	0.0335	32	56.1	77	62	820000	1319000	250	10.01
0.275	0.0324	32.08	56.1	77	62	820000	1319000	250	10.01
0.28	0.0308	32.17	56.1	77	62	820000	1319000	250	10.01
0.285	0.0329	32.26	56.1	77	62	820000	1319000	250	10.01
0.29	0.0308	32.35	56.1	77	62	820000	1319000	250	10.01
0.295	0.0327	32.46	56.1	77	62	820000	1319000	250	10.01
0.3	0.032	32.56	56.1	77	62	820000	1319000	250	10.01
0.304	0.0329	32.67	56.1	77	62	820000	1319000	250	10.01
0.308	0.0319	32.78	56.1	77	62	820000	1319000	250	10.01
0.312	0.0323	32.88	56.1	77	62	820000	1319000	250	10.01
0.316	0.033	32.98	56.1	77	62	820000	1319000	250	10.01
0.32	0.0337	33.09	56.1	77	62	820000	1319000	250	10.01
